filing_date,document_score,mean_chunk_score,median_chunk_score,num_chunks,symbol,token_count,pos_rate,neg_rate,lmmd_net,market_cap,ln_market_cap,open,high,low,close,adj_close,volume,ret,vol_20_11,vol_60_11,vol_120_11,volatility,ln_volatility,polarity_conflict,same_sign_nonzero,sent_disagreement_raw,sent_disagreement_abs,document_score_z,lmmd_net_z,sent_disagreement_z,sent_disagreement_abs_z,gpt_valid,document_sent_class,lmmd_sent_class,polarity_conflict_thresh,same_polarity_thresh,either_neutral_thresh
2018-06-27,0.9,0.9,0.9,2,6146.T,1657,0.0084490042245021,0.0006035003017501,0.0078455039227519,212978392201.17188,26.084456552445012,6280.0,6373.33349609375,6250.0,6263.33349609375,5507.64453125,677700.0,0.0021334187660357,0.0156812106482414,0.0258609769733489,0.0234577168330647,0.0258609769733489,-3.655020127026876,0,1,-0.8921544960772482,0.8921544960772482,1.9841994924387067,1.021197729830712,-0.9630017626079947,0.9630017626079947,1,positive,positive,0,1,0
2018-06-27,0.8,0.8,0.8,3,6273.T,2941,0.0078204692281536,0.0013600816048962,0.0064603876232573,2877346820000.0,28.687889742415667,43670.0,43990.0,41700.0,41780.0,38119.17578125,345000.0,-0.0194789764167754,0.0183702386580717,0.0217335880855229,0.0218828466617035,0.0217335880855229,-3.8288963770598246,0,1,-0.7935396123767428,0.7935396123767428,1.7051505807426872,0.7692485330977445,-0.9359020476449427,0.9359020476449427,1,positive,positive,0,1,0
2018-06-27,0.5,0.2857142857142857,0.3,7,6472.T,4415,0.0090600226500566,0.0117780294450736,-0.0027180067950169,236413572000.0,26.18884853199791,448.0,449.0,441.0,444.0,377.6292724609375,5703500.0,-0.0044842695774984,0.0184672160603961,0.0148910937088142,0.0156271600506751,0.0148910937088142,-4.206991982410578,1,0,-0.5027180067950169,0.5027180067950169,0.8680038456546284,-0.9002784963844124,-1.7682823420390408,1.7682823420390408,1,positive,neutral,0,0,1
2018-06-27,0.8,0.58,0.6,5,6473.T,4320,0.0148148148148148,0.0078703703703703,0.0069444444444444,514989930000.0,26.96741318402092,1533.0,1538.0,1500.0,1505.0,1206.1654052734375,868000.0,-0.0169823591391903,0.0163702742454398,0.0183428503578117,0.0193919121657626,0.0183428503578117,-3.9985154066828894,0,1,-0.7930555555555556,0.7930555555555556,1.7051505807426872,0.8572972603531405,-0.8478533203895467,0.8478533203895467,1,positive,positive,0,1,0
2018-06-27,-0.5,-0.5,-0.5,3,7004.T,2863,0.0139713587146349,0.0122249388753056,0.0017464198393293,80721498000.0,25.114270770797763,513.0,514.0,505.0,507.0,431.21234130859375,968400.0,-0.0116959387459839,0.0114017294665142,0.0115531802830393,0.0118291797384536,0.0115531802830393,-4.460794530735071,1,0,0.5017464198393293,0.5017464198393293,-1.9224852713055671,-0.08821043768983934,1.8342748336157277,1.8342748336157277,1,negative,neutral,0,0,1
2018-06-27,0.1,0.025,0.1,4,7012.T,3892,0.0095066803699897,0.0095066803699897,0.0,5391851700000.0,29.31590998545112,3250.0,3265.0,3185.0,3225.0,2834.387451171875,845900.0,-0.009216610705493,0.0200767710126057,0.0204576097205276,0.020060574243785,0.0204576097205276,-3.889400352237142,0,0,-0.1,0.1,-0.24819180112944975,-0.405879846271693,-0.15768804514224324,0.15768804514224324,1,neutral,neutral,0,0,1
2018-06-27,0.8,0.8,0.8,4,7261.T,3480,0.010919540229885,0.003735632183908,0.007183908045977,4055157704000.0,29.031010693985056,1350.0,1357.0,1338.5,1352.0,1059.2017822265625,4277300.0,-0.0069774947213019,0.0147325948474953,0.0115462239787783,0.010861450252071,0.0115462239787783,-4.461396823711326,0,1,-0.792816091954023,0.792816091954023,1.7051505807426872,0.900855091616072,-0.8042954891266152,0.8042954891266152,1,positive,positive,0,1,0
2018-06-27,0.8,0.5666666666666667,0.6,9,7735.T,4553,0.0118603118822754,0.005490885130683,0.0063694267515923,1047642750000.0,27.6775637563075,4175.0,4215.0,4095.0,4125.0,3554.0556640625,925200.0,-0.0036231854299432,0.0164560087275004,0.0207330387844382,0.0235189216184391,0.0207330387844382,-3.876026774544377,0,1,-0.7936305732484077,0.7936305732484077,1.7051505807426872,0.7527029776389795,-0.9524476031037077,0.9524476031037077,1,positive,positive,0,1,0
2018-06-27,0.1,-0.0099999999999999,0.05,10,7752.T,9483,0.0090688600653801,0.0137087419592955,-0.0046398818939154,750871296000.0,27.344500097192967,1009.0,1010.0,993.0,1008.0,834.8336791992188,2672500.0,-0.0078740243151437,0.0151361823869792,0.0143129979221541,0.0204681102702464,0.0143129979221541,-4.246587208952002,1,0,-0.1046398818939154,0.1046398818939154,-0.24819180112944975,-1.2498627786322274,-1.0016709775027777,1.0016709775027777,1,neutral,negative,0,0,1
2018-06-27,0.1,0.0,0.0,13,8795.T,13736,0.0050232964472917,0.0070617355853232,-0.0020384391380314,1152382680000.0,27.7728528105402,1681.0,1697.5,1658.5,1691.0,1309.336669921875,1577200.0,-0.0023599587739673,0.0169270287223553,0.0155763575565791,0.0158580344934077,0.0155763575565791,-4.1620010555658595,1,0,-0.1020384391380314,0.1020384391380314,-0.24819180112944975,-0.7766668362186379,-0.5284750350891881,0.5284750350891881,1,neutral,neutral,0,0,1
2018-06-27,0.5,0.4352941176470588,0.4,17,9432.T,16270,0.0087277197295636,0.010018438844499,-0.0012907191149354,118193782311.11713,25.49559133741398,102.5999984741211,104.22000122070312,101.81999969482422,103.9800033569336,80.6278076171875,109465000.0,0.0128581023679763,0.0099823139910067,0.0091770564238154,0.0111255602604527,0.0091770564238154,-4.6910487767697635,1,0,-0.5012907191149354,0.5012907191149354,0.8680038456546284,-0.6406584308096974,-1.5086622764643258,1.5086622764643258,1,positive,neutral,0,0,1
2018-06-28,-0.2,-0.15,-0.05,4,1803.T,2647,0.0086890819795995,0.0109557990177559,-0.0022667170381564,894175571142.0,27.51916798114028,1140.0,1150.0,1129.0,1134.0,906.4890747070312,2529600.0,-0.0078739258030908,0.012186841626202,0.0147250553586866,0.0146723412223709,0.0147250553586866,-4.218204789948219,0,1,0.19773328296184361,0.19773328296184361,-1.0853385362175083,-0.8181900163222641,0.26714851989524424,0.26714851989524424,1,negative,neutral,0,0,1
2018-06-28,0.5,0.35,0.25,6,1808.T,6010,0.0059900166389351,0.0049916805324459,0.0009983361064891,456605894646.0,26.847086480827368,1508.0,1519.0,1492.0,1518.0,1048.7308349609375,1356000.0,0.0,0.0113364150990789,0.0144039401386021,0.0157806930775226,0.0144039401386021,-4.240253489091252,0,1,-0.4990016638935109,0.4990016638935109,0.8680038456546284,-0.2242850009931954,-1.0922888466478238,1.0922888466478238,1,positive,neutral,0,0,1
2018-06-28,0.8,0.6857142857142857,0.7,7,1925.T,5052,0.0093032462391132,0.0033650039588281,0.005938242280285,2455445278000.0,28.52932923669581,3710.0,3726.0,3666.0,3718.0,2862.4296875,1999600.0,0.0008075081527594,0.0101718605916868,0.0134725242060527,0.01436472848613,0.0134725242060527,-4.307102911457349,0,1,-0.7940617577197151,0.7940617577197151,1.7051505807426872,0.674271598823177,-1.03087898191951,1.03087898191951,1,positive,positive,0,1,0
2018-06-28,0.5,0.5,0.5,4,1963.T,4278,0.0032725572697522,0.0039738195418419,-0.0007012622720897,583644156000.0,27.092557312144788,2185.0,2254.0,2173.0,2253.0,1971.734130859375,1524100.0,0.0287670403147461,0.0160997853912423,0.0203406787760823,0.0203769545901393,0.0203406787760823,-3.8951325174297335,1,0,-0.5007012622720897,0.5007012622720897,0.8680038456546284,-0.5334377027611469,-1.4014415484157752,1.4014415484157752,1,positive,neutral,0,0,1
2018-06-28,0.5,0.34,0.3,5,2269.T,3596,0.0091768631813125,0.0027808676307007,0.0063959955506117,354985650000.0,26.595343203069604,4685.0,4700.0,4620.0,4650.0,3886.13818359375,662800.0,-0.0116895722578065,0.0077600977727375,0.0117730842080712,0.0128375735985361,0.0117730842080712,-4.441939352268219,0,1,-0.4936040044493883,0.4936040044493883,0.8680038456546284,0.757535775847722,-0.11046806980690638,0.11046806980690638,1,positive,positive,0,1,0
2018-06-28,0.2,0.2,0.2,4,3861.T,3522,0.0090857467348097,0.0045428733674048,0.0045428733674048,744002890083.0,27.33531075629212,704.0,707.0,696.0,699.0,569.9934692382812,3710000.0,-0.0085105181234435,0.0180271475292415,0.0175984915610465,0.0161692658658418,0.0175984915610465,-4.039942087369787,0,1,-0.1954571266325952,0.1954571266325952,0.030857110566569822,0.42045747731251537,0.38960036674594556,0.38960036674594556,1,positive,positive,0,1,0
2018-06-28,0.5,0.46,0.5,5,4208.T,3841,0.0130174433741213,0.0044259307472012,0.00859151262692,3044756867000.0,28.74444216726867,2862.0,2884.0,2834.0,2867.0,2079.601806640625,415800.0,0.0031488659407246,0.0183037085578201,0.0150667103231071,0.0172895663680969,0.0150667103231071,-4.1952675832649025,0,1,-0.49140848737308,0.49140848737308,0.8680038456546284,1.1568948505992251,0.28889100494459674,0.28889100494459674,1,positive,positive,0,1,0
2018-06-28,0.6,0.6333333333333333,0.6499999999999999,6,4502.T,5676,0.0114517265680056,0.0179704016913319,-0.0065186751233262,3572516844000.0,28.90429146164485,4460.0,4538.0,4441.0,4524.0,3228.970458984375,4885700.0,0.0235292670027493,0.0137680305540727,0.0217041814651029,0.0180723321103919,0.0217041814651029,-3.830250342754501,1,0,-0.6065186751233261,0.6065186751233261,1.147052757350648,-1.591610576380408,-2.738663333731056,2.738663333731056,1,positive,negative,1,0,0
2018-06-28,0.2,0.1428571428571428,0.1,7,4661.T,2382,0.0092359361880772,0.0054575986565911,0.0037783375314861,210394757560.0,26.07225140095962,2330.0,2336.0,2305.0,2314.0,2268.35302734375,2351000.0,-0.0123774184660598,0.0099243631813092,0.0130177230521931,0.0141313714285562,0.0130177230521931,-4.341443538279081,0,1,-0.1962216624685139,0.1962216624685139,0.030857110566569822,0.2813903175342578,0.250533206967688,0.250533206967688,1,positive,neutral,0,0,1
2018-06-28,0.8,0.7111111111111111,0.7,9,5019.T,5438,0.0104817947774917,0.0029422581831555,0.0075395365943361,129280000000.0,25.585246431719195,800.0,826.0,759.0,808.0,596.0743408203125,19522000.0,0.0150752901816664,0.0202532707717368,0.0239861091732494,0.0227012658035612,0.0239861091732494,-3.730280400642509,0,1,-0.7924604634056639,0.7924604634056639,1.7051505807426872,0.9655430366839914,-0.7396075440586958,0.7396075440586958,1,positive,positive,0,1,0
2018-06-28,0.5,0.375,0.5,4,5631.T,3940,0.0111675126903553,0.0043147208121827,0.0068527918781725,1043439668124.0,27.67354374494889,2794.0,2836.0,2783.0,2809.0,2428.855712890625,235100.0,0.0035726185460018,0.017496436903197,0.0192902619984283,0.0223815399884901,0.0192902619984283,-3.9481548700712867,0,1,-0.4931472081218275,0.4931472081218275,0.8680038456546284,0.8406258873722968,-0.027377958282331583,0.027377958282331583,1,positive,positive,0,1,0
2018-06-28,0.1,0.06,0.1,5,5706.T,4502,0.0064415815193247,0.0082185695246557,-0.0017769880053309,2664291900000.0,28.610959434676182,4630.0,4665.0,4565.0,4650.0,3662.564453125,574300.0,0.0108695403150043,0.0238956968778277,0.0239714551268359,0.0231101445404074,0.0239714551268359,-3.73089152621085,1,0,-0.1017769880053309,0.1017769880053309,-0.24819180112944975,-0.7291095279313478,-0.48091772680189804,0.48091772680189804,1,neutral,neutral,0,0,1
2018-06-28,0.5,0.425,0.4,4,6302.T,2485,0.0092555331991951,0.0096579476861167,-0.0004024144869215,2282967805000.0,28.45649738131808,3655.0,3725.0,3650.0,3715.0,2866.02783203125,604000.0,0.0026990042665262,0.0137122062105019,0.0143906505674636,0.015790311370091,0.0143906505674636,-4.241176549413085,1,0,-0.5004024144869215,0.5004024144869215,0.8680038456546284,-0.47907803675618554,-1.347081882410814,1.347081882410814,1,positive,neutral,0,0,1
2018-06-28,0.8,0.8,0.8,5,6367.T,4158,0.0093795093795093,0.0062530062530062,0.0031265031265031,3948232110000.0,29.004289027564926,13390.0,13525.0,13290.0,13470.0,12328.326171875,844000.0,0.0059744696706913,0.0136906843442363,0.0166504748489352,0.0172302836820274,0.0166504748489352,-4.095316543506788,0,1,-0.796873496873497,0.796873496873497,1.7051505807426872,0.16282326666762484,-1.5423273140750624,1.5423273140750624,1,positive,neutral,0,0,1
2018-06-28,0.8,0.8,0.8,4,6479.T,3818,0.0146673651126244,0.002357255107386,0.0123101100052383,756023614330.0,27.35133844852436,1853.0,1898.0,1850.0,1894.0,1684.5653076171875,2965100.0,0.0182794243782131,0.0153188494866875,0.0184262452895252,0.0199387441022447,0.0184262452895252,-3.993979256242181,0,1,-0.7876898899947617,0.7876898899947617,1.7051505807426872,1.833298429693969,0.12814784895128173,0.12814784895128173,1,positive,positive,0,1,0
2018-06-28,0.5,0.375,0.4,4,6503.T,3118,0.0112251443232841,0.0076972418216805,0.0035279025016035,3164974274000.0,28.78316604321361,1461.0,1476.0,1453.0,1474.0,1232.9957275390625,9152000.0,0.0257480433944583,0.014541981894428,0.0170430503684124,0.016655000088496,0.0170430503684124,-4.072012761370971,0,1,-0.4964720974983965,0.4964720974983965,0.8680038456546284,0.23583681084623417,-0.6321670348083942,0.6321670348083942,1,positive,neutral,0,0,1
2018-06-28,0.1,0.075,0.05,4,6674.T,3050,0.0095081967213114,0.0075409836065573,0.001967213114754,1023595650000.0,27.6543426915161,2455.0,2490.0,2450.0,2475.0,2096.84423828125,281200.0,0.0020244251703529,0.0147292880087843,0.0134351257706942,0.0148923649450895,0.0134351257706942,-4.309882675537272,0,1,-0.09803278688524601,0.09803278688524601,-0.24819180112944975,-0.04804869213273938,0.20014310899671037,0.20014310899671037,1,neutral,neutral,0,0,1
2018-06-28,0.1,0.0666666666666666,0.1,6,6762.T,5655,0.0074270557029177,0.0093722369584438,-0.001945181255526,97366035363.46436,25.30174327387964,749.3333129882812,754.6666870117188,744.0,751.3333129882812,657.7504272460938,12565500.0,-0.0008862297566636,0.0199759749643084,0.0188563052445474,0.0194252336294249,0.0188563052445474,-3.970907925287385,1,0,-0.101945181255526,0.101945181255526,-0.24819180112944975,-0.7597034602228271,-0.5115116590933774,0.5115116590933774,1,neutral,neutral,0,0,1
2018-06-28,0.5,0.45,0.5,4,6857.T,3409,0.0123203285420944,0.005866823115283,0.0064535054268113,113852973500.0,25.458173746813824,556.5,581.75,550.0,570.5,509.6630859375,10059600.0,0.0228601086003068,0.0172504322052679,0.0256026259068632,0.0230707240259997,0.0256026259068632,-3.6650603582701793,0,1,-0.4935464945731887,0.4935464945731887,0.8680038456546284,0.7679966787466255,-0.10000716690800293,0.10000716690800293,1,positive,positive,0,1,0
2018-06-28,0.2,0.2,0.2,2,6952.T,2127,0.0178655383168782,0.006111894687353,0.0117536436295251,498331352404.0,26.93453105898616,1792.0,1808.0,1769.0,1786.0,1414.667236328125,1263000.0,-0.0083286519197504,0.0084423346589313,0.0146379309732865,0.0157459758083649,0.0146379309732865,-4.224139107397872,0,1,-0.1882463563704749,0.1882463563704749,0.030857110566569822,1.7320785852513017,1.7012214746847318,1.7012214746847318,1,positive,positive,0,1,0
2018-06-28,0.8,0.8,0.8,3,6963.T,2712,0.0103244837758112,0.0029498525073746,0.0073746312684365,263371500000.0,26.29683141994592,2287.5,2337.5,2280.0,2322.5,1986.2740478515625,2298000.0,0.015300873437104,0.0178833013274659,0.0193024780697476,0.0197490822599849,0.0193024780697476,-3.9475217939172884,0,1,-0.7926253687315635,0.7926253687315635,1.7051505807426872,0.9355471696130805,-0.7696034111296067,0.7696034111296067,1,positive,positive,0,1,0
2018-06-28,0.1,0.075,0.05,4,6981.T,3764,0.0085015940488841,0.0148777895855472,-0.0063761955366631,454405517223.1445,26.842255846055927,1976.6666259765625,2018.888916015625,1962.22216796875,2017.22216796875,1731.3453369140625,8798400.0,0.0148128008025096,0.0085340377354539,0.0134552613954783,0.0138438185346547,0.0134552613954783,-4.308385067606002,1,0,-0.10637619553666311,0.10637619553666311,-0.24819180112944975,-1.5656938952874837,-1.317502094158034,1.317502094158034,1,neutral,negative,0,0,1
2018-06-28,0.0,0.0,0.0,4,7201.T,3862,0.0088037286380113,0.0077679958570688,0.0010357327809425,4857508267500.0,29.211546720203764,1073.0,1077.5,1070.0,1074.5,940.66064453125,10033800.0,0.0023320219977631,0.0093968986198227,0.0080928983561843,0.0080879713637495,0.0080928983561843,-4.816768348020531,0,0,0.0010357327809425,0.0010357327809425,-0.5272407128254694,-0.21748263927638048,0.3097580735490889,0.3097580735490889,1,neutral,neutral,0,0,1
2018-06-28,0.5,0.3375,0.35,8,7202.T,4358,0.0096374483708122,0.0057365764111977,0.0039008719596145,2490968957652.0,28.543692890329257,1460.0,1472.0,1456.5,1468.0,1100.9188232421875,1352500.0,0.00616872952933,0.0159060989844149,0.0155082994678192,0.0153619558706871,0.0155082994678192,-4.166379948822165,0,1,-0.4960991280403855,0.4960991280403855,0.8680038456546284,0.3036790240857211,-0.5643248215689073,0.5643248215689073,1,positive,neutral,0,0,1
2018-06-28,0.5,0.4333333333333333,0.3,3,7269.T,2434,0.0110928512736236,0.0115036976170912,-0.0004108463434675,857280280512.0,27.47703075051425,1528.25,1545.75,1526.0,1528.0,1316.255859375,4700400.0,0.0013107488931067,0.0132826568154822,0.0163760060430556,0.0149832674707279,0.0163760060430556,-4.111938061604189,1,0,-0.5004108463434676,0.5004108463434676,0.8680038456546284,-0.4806117704105418,-1.34861561606517,1.34861561606517,1,positive,neutral,0,0,1
2018-06-28,0.5,0.45,0.5,4,7731.T,3631,0.0118424676397686,0.0104654365188653,0.0013770311209033,707549670000.0,27.28507366894655,1750.0,1776.0,1750.0,1765.0,1401.91650390625,1874800.0,0.0011345523269219,0.0117719913536011,0.0128858195557391,0.0155492612685659,0.0128858195557391,-4.351627831488122,0,1,-0.4986229688790967,0.4986229688790967,0.8680038456546284,-0.155401323338654,-1.0234051689932824,1.0234051689932824,1,positive,neutral,0,0,1
2018-06-28,0.2,0.2,0.2,4,7911.T,3633,0.0101844205890448,0.0104596751995595,-0.0002752546105147,1204387464000.0,27.816992224997666,1714.0,1726.0,1702.0,1722.0,1478.1466064453125,695500.0,-0.0011601873523163,0.0099469243955766,0.0113174477790498,0.0127817944804123,0.0113174477790498,-4.481409692841983,1,0,-0.2002752546105147,0.2002752546105147,0.030857110566569822,-0.4559479727109883,-0.4868050832775581,0.4868050832775581,1,positive,neutral,0,0,1
2018-06-28,0.2,0.12,0.1,5,7912.T,4397,0.007959972708665,0.0056856947919035,0.0022742779167614,864392320000.0,27.485292576764103,1242.5,1245.0,1225.0,1234.0,1053.9473876953125,1396000.0,-0.0116139075203176,0.0079412882515064,0.0106162273024911,0.0123250894798808,0.0106162273024911,-4.545371570869175,0,1,-0.1977257220832386,0.1977257220832386,0.030857110566569822,0.007805628720290059,-0.023051481846279764,0.023051481846279764,1,positive,neutral,0,0,1
2018-06-28,0.1,0.0583333333333333,0.05,12,8304.T,13186,0.0079629910511148,0.0031851964204459,0.0047777946306688,6955369605000.0,29.570535082235587,4225.0,4250.0,4210.0,4215.0,2945.306640625,503200.0,-0.0070672523971916,0.0085573154256269,0.008522259129213,0.0093607364582208,0.008522259129213,-4.7650738172776395,0,1,-0.09522220536933121,0.09522220536933121,-0.24819180112944975,0.4631890685849993,0.711380869714449,0.711380869714449,1,neutral,positive,0,0,1
2018-06-28,0.5,0.3666666666666667,0.3,12,8316.T,11140,0.003770197486535,0.0065529622980251,-0.0027827648114901,2024456245586.9287,28.3363222597311,1433.3333740234375,1437.0,1425.0,1431.6666259765625,1014.4229736328124,14655900.0,-0.004865531188449,0.0088748263538377,0.0101431101064776,0.0120008415160171,0.0101431101064776,-4.5909606112318775,1,0,-0.5027827648114901,0.5027827648114901,0.8680038456546284,-0.9120578179030433,-1.7800616635576718,1.7800616635576718,1,positive,neutral,0,0,1
2018-06-28,0.5,0.45,0.45,10,8331.T,9681,0.0050614605929139,0.0035120338807974,0.0015494267121165,683781901000.0,27.250904845535747,788.0,791.0,780.0,781.0,625.4990844726562,2207800.0,-0.0113924250892847,0.0142262798838278,0.0162241768033786,0.0164903224342958,0.0162241768033786,-4.121252753988599,0,1,-0.4984505732878835,0.4984505732878835,0.8680038456546284,-0.1240429957077401,-0.9920468413623685,0.9920468413623685,1,positive,neutral,0,0,1
2018-06-28,0.5,0.1875,0.0,8,8354.T,7198,0.0061128091136426,0.0055570991942206,0.000555709919422,2338549920000.0,28.480552160901823,2715.0,2735.0,2710.0,2720.0,2066.852294921875,930800.0,-0.0091074785706042,0.0167758903444185,0.0162679601472059,0.0171103958958853,0.0162679601472059,-4.118557740706209,0,1,-0.499444290080578,0.499444290080578,0.8680038456546284,-0.30479759933979134,-1.1728014449944197,1.1728014449944197,1,positive,neutral,0,0,1
2018-06-28,0.5,0.2222222222222222,0.0,9,8601.T,8885,0.0093415869442881,0.0106921778277996,-0.0013505908835115,1107356274000.0,27.73299655527488,636.2999877929688,641.9000244140625,630.0999755859375,633.0,446.7844543457031,8061100.0,-0.0089245465783495,0.0098872533978881,0.010214413979765,0.0121007743380966,0.010214413979765,-4.583955420956822,1,0,-0.5013505908835115,0.5013505908835115,0.8680038456546284,-0.6515489560350771,-1.5195528016897055,1.5195528016897055,1,positive,neutral,0,0,1
2018-06-28,0.1,0.06,0.1,10,8630.T,10123,0.0031611182455793,0.0068161612170305,-0.0036550429714511,615828548432.6172,27.146234431272287,1486.3333740234375,1497.6666259765625,1473.6666259765625,1482.6666259765625,1118.77685546875,3280500.0,-0.0064777724684046,0.0231730547995828,0.0151724555916266,0.0141661165713861,0.0151724555916266,-4.188273627157437,1,0,-0.1036550429714511,0.1036550429714511,-0.24819180112944975,-1.0707230374301504,-0.8225312363007007,0.8225312363007007,1,neutral,neutral,0,0,1
2018-06-28,0.4,0.34,0.3,5,8801.T,4293,0.0069881201956673,0.0055904961565338,0.0013976240391334,786523998067.3828,27.39088907146161,887.6666870117188,893.0,885.5,892.3333129882812,765.5579833984375,9489600.0,-0.0007465580138353,0.0085645475718563,0.0184715332749432,0.0172384212547315,0.0184715332749432,-3.9915244738719733,0,1,-0.3986023759608666,0.3986023759608666,0.588954933958609,-0.15165552292582624,-0.7406104568844352,0.7406104568844352,1,positive,neutral,0,0,1
2018-06-28,0.6,0.56,0.5,5,8802.T,4363,0.0210864084345633,0.0059592023836809,0.0151272060508824,2686247004000.0,28.619166169593065,1940.5,1943.5,1921.0,1932.0,1695.765625,3309800.0,-0.0059172478364369,0.0126080239222579,0.0176097094271522,0.0164559958175929,0.0176097094271522,-4.039304857055801,0,1,-0.5848727939491176,0.5848727939491176,1.147052757350648,2.3457211671049927,1.1986684097543447,1.1986684097543447,1,positive,positive,0,1,0
2018-06-28,0.4,0.4,0.4,5,9005.T,4138,0.0120831319478008,0.0060415659739004,0.0060415659739004,2449974975000.0,28.527098926147303,1934.0,1944.0,1925.0,1939.0,1783.5223388671875,1196400.0,-0.0025719725647157,0.0110680036829241,0.0117776170091295,0.0112141624877207,0.0117776170091295,-4.4415544124677035,0,1,-0.39395843402609965,0.39395843402609965,0.588954933958609,0.6930659207291295,0.10411098677052055,0.10411098677052055,1,positive,positive,0,1,0
2018-06-28,0.4,0.34,0.5,5,9007.T,4718,0.0137770241627808,0.0055108096651123,0.0082662144976685,1776157950000.0,28.205473692354783,2411.0,2421.0,2394.0,2410.0,2203.658203125,494700.0,-0.0037205741525395,0.0081998191681012,0.0100771927013393,0.0109298721353189,0.0100771927013393,-4.597480556979017,0,1,-0.3917337855023315,0.3917337855023315,0.588954933958609,1.0977239330426578,0.5087689990840488,0.5087689990840488,1,positive,positive,0,1,0
2018-06-28,0.5,0.4166666666666667,0.5,6,9008.T,5308,0.011868877166541,0.0028259231348907,0.0090429540316503,3503010128400.0,28.88464375148999,5490.0,5510.0,5440.0,5450.0,4987.0234375,264400.0,-0.0126809119692655,0.0075935498360256,0.0114255150746044,0.0123960768468167,0.0114255150746044,-4.471906260101723,0,1,-0.4909570459683497,0.4909570459683497,0.8680038456546284,1.239010915030279,0.37100706937565064,0.37100706937565064,1,positive,positive,0,1,0
2018-06-28,0.2,0.175,0.25,4,9009.T,3162,0.0158127767235926,0.0009487666034155,0.0148640101201771,440797470697.50977,26.8118513567866,1281.6666259765625,1285.0,1271.6666259765625,1278.3333740234375,1214.69580078125,1064100.0,-0.0026010505638215,0.0104714750739839,0.013371119845904,0.0140420630072325,0.013371119845904,-4.3146581332677965,0,1,-0.1851359898798229,0.1851359898798229,0.030857110566569822,2.297846484416772,2.266989373850202,2.266989373850202,1,positive,positive,0,1,0
2018-06-28,0.5,0.4499999999999999,0.4,4,9501.T,3429,0.0128317293671624,0.0052493438320209,0.0075823855351414,829220772000.0,27.443752267845504,521.0,522.0,513.0,516.0,516.0,8168000.0,-0.0095969289827255,0.0139166157930737,0.0231061771880722,0.0197062872976763,0.0231061771880722,-3.767655286463212,0,1,-0.4924176144648586,0.4924176144648586,0.8680038456546284,0.9733371520378378,0.10533330638320937,0.10533330638320937,1,positive,positive,0,1,0
2018-06-28,0.2,0.175,0.1,4,9502.T,3712,0.0056573275862068,0.0056573275862068,0.0,1255248000000.0,27.85835427855185,1682.0,1684.0,1645.5,1656.0,1293.572998046875,2072500.0,-0.0107527584370435,0.0087393268950845,0.0137484451463927,0.0139791451983299,0.0137484451463927,-4.286829541525961,0,0,-0.2,0.2,0.030857110566569822,-0.405879846271693,-0.4367369568382628,0.4367369568382628,1,positive,neutral,0,0,1
2018-06-28,0.5,0.25,0.35,4,9503.T,3568,0.0058856502242152,0.0047645739910313,0.0011210762331838,1507605198000.0,28.0415435461976,1620.0,1628.0,1600.5,1606.0,1237.448974609375,1702600.0,-0.0123000874074857,0.0105343574331943,0.0179617893046553,0.018519051729835,0.0179617893046553,-4.019508593862565,0,1,-0.4988789237668162,0.4988789237668162,0.8680038456546284,-0.2019588783860786,-1.069962724040707,1.069962724040707,1,positive,neutral,0,0,1
2018-06-28,0.5,0.3428571428571428,0.3,7,9531.T,6538,0.0067298868155399,0.0076475986540226,-0.0009177118384827,7352507695500.0,29.626062554024813,2918.5,2933.0,2895.0,2920.5,2461.87744140625,980400.0,0.0034358536824672,0.0067099025497193,0.0103837928586157,0.0138758063005129,0.0103837928586157,-4.567509067349599,1,0,-0.5009177118384827,0.5009177118384827,0.8680038456546284,-0.5728093384900845,-1.440813184144713,1.440813184144713,1,positive,neutral,0,0,1
2018-06-28,0.5,0.3428571428571428,0.3,7,9766.T,5869,0.0083489521213153,0.0022150281138183,0.006133924007497,799295000000.0,27.40699592608528,5560.0,5600.0,5480.0,5570.0,4997.88720703125,578000.0,0.0054154292979125,0.016134134129471,0.0182520737267052,0.0175759604104267,0.0182520737267052,-4.003476576548348,0,1,-0.493866075992503,0.493866075992503,0.8680038456546284,0.7098656164550339,-0.15813822919959453,0.15813822919959453,1,positive,positive,0,1,0
2018-06-29,0.5,0.45,0.5,4,1801.T,3283,0.0060919890344197,0.0021321961620469,0.0039597928723728,6967042734600.0,29.572211965817345,6160.0,6170.0,6070.0,6110.0,4872.9033203125,884000.0,-0.0097242387750225,0.0101695833397277,0.0131830555212792,0.0143004310620505,0.0131830555212792,-4.328822946633651,0,1,-0.4960402071276272,0.4960402071276272,0.8680038456546284,0.3143965910117934,-0.553607254642835,0.553607254642835,1,positive,positive,0,1,0
2018-06-29,0.9,0.6666666666666666,1.0,3,4063.T,2095,0.0105011933174224,0.0019093078758949,0.0085918854415274,853236497050.537,27.472302599293663,1992.0,1992.0,1956.199951171875,1974.5999755859373,1690.5394287109375,7449000.0,-0.0078384131030189,0.0139525113503706,0.0171931881176559,0.0189083431596799,0.0171931881176559,-4.063242013278321,0,1,-0.8914081145584726,0.8914081145584726,1.9841994924387067,1.156962664645525,-0.8272368277931816,0.8272368277931816,1,positive,positive,0,1,0
